Company,Job_Title,Location,Salary_INR
CloudScale,Backend Engineer,Bangalore,1679301
CloudScale,Backend Engineer,Mumbai,1108076
CloudScale,Prompt Engineer,Mumbai,2185320
TechNova,Data Scientist,Mumbai,1937052
CloudScale,Backend Engineer,Hyderabad,1693533
TechNova,AI Engineer,Mumbai,2411197
DeepSolutions,Backend Engineer,Delhi,931497
AI-Flow,AI Engineer,Remote,2472200
DeepSolutions,Full Stack Developer,Pune,766274
DataLogic,AI Engineer,Remote,1091921
DeepSolutions,AI Engineer,Hyderabad,1276541
DataLogic,Data Scientist,Delhi,1470765
AI-Flow,AI Engineer,Remote,1303267
TechNova,Backend Engineer,Mumbai,1315522
AI-Flow,Full Stack Developer,Delhi,1821172
AI-Flow,AI Engineer,Mumbai,2076713
DeepSolutions,Full Stack Developer,Bangalore,1152435
DataLogic,AI Engineer,Bangalore,1378405
CloudScale,Data Scientist,Hyderabad,1797254
DeepSolutions,Full Stack Developer,Bangalore,1423747
AI-Flow,Backend Engineer,Bangalore,1533572
DataLogic,Backend Engineer,Remote,1407115
TechNova,Full Stack Developer,Bangalore,1314435
AI-Flow,Prompt Engineer,Bangalore,1852510
TechNova,AI Engineer,Hyderabad,796175
CloudScale,Backend Engineer,Remote,980878
DeepSolutions,Backend Engineer,Mumbai,1422856
TechNova,Prompt Engineer,Hyderabad,2006665
CloudScale,Full Stack Developer,Pune,1769157
TechNova,Prompt Engineer,Remote,868166
AI-Flow,Prompt Engineer,Hyderabad,2391529
AI-Flow,Full Stack Developer,Bangalore,1368493
DataLogic,Full Stack Developer,Mumbai,910687
DeepSolutions,Full Stack Developer,Pune,2497391
AI-Flow,AI Engineer,Hyderabad,1521457
CloudScale,Backend Engineer,Pune,617193
TechNova,Full Stack Developer,Hyderabad,1763566
AI-Flow,AI Engineer,Bangalore,712238
TechNova,Full Stack Developer,Hyderabad,2400923
AI-Flow,Prompt Engineer,Delhi,680864
DataLogic,AI Engineer,Pune,1761189
AI-Flow,Data Scientist,Mumbai,1747235
DeepSolutions,AI Engineer,Pune,2394983
DataLogic,Full Stack Developer,Remote,969221
DataLogic,Backend Engineer,Hyderabad,2234064
DataLogic,Prompt Engineer,Mumbai,2225145
CloudScale,AI Engineer,Hyderabad,2319328
DataLogic,Backend Engineer,Mumbai,2066846
TechNova,Data Scientist,Delhi,2068501
CloudScale,Data Scientist,Pune,1664139
CloudScale,AI Engineer,Bangalore,1360179
DataLogic,Prompt Engineer,Hyderabad,618871
DataLogic,Prompt Engineer,Mumbai,747894
DataLogic,AI Engineer,Hyderabad,2082401
AI-Flow,Prompt Engineer,Mumbai,1058846
TechNova,Prompt Engineer,Delhi,1245107
CloudScale,Prompt Engineer,Remote,1080384
CloudScale,Data Scientist,Mumbai,726127
AI-Flow,AI Engineer,Remote,624687
DeepSolutions,AI Engineer,Pune,1976461
DataLogic,Prompt Engineer,Mumbai,1907945
AI-Flow,AI Engineer,Hyderabad,1712803
CloudScale,AI Engineer,Mumbai,1728167
CloudScale,Data Scientist,Remote,1343360
TechNova,Prompt Engineer,Hyderabad,1727836
DataLogic,Prompt Engineer,Mumbai,1313244
DataLogic,Backend Engineer,Hyderabad,2370181
AI-Flow,Backend Engineer,Hyderabad,2139285
TechNova,Full Stack Developer,Delhi,1299817
DeepSolutions,AI Engineer,Delhi,1668685
DeepSolutions,Data Scientist,Mumbai,662681
DataLogic,Backend Engineer,Hyderabad,1853922
TechNova,Full Stack Developer,Mumbai,824027
DeepSolutions,Data Scientist,Bangalore,1449992
TechNova,AI Engineer,Bangalore,1978835
DataLogic,Backend Engineer,Delhi,1107011
TechNova,Full Stack Developer,Bangalore,1989047
CloudScale,Full Stack Developer,Bangalore,1343704
DataLogic,Backend Engineer,Pune,2264931
DataLogic,Data Scientist,Hyderabad,1839116
DataLogic,Full Stack Developer,Mumbai,729811
TechNova,Data Scientist,Delhi,1416227
CloudScale,AI Engineer,Bangalore,770430
CloudScale,Data Scientist,Mumbai,1371044
AI-Flow,Backend Engineer,Pune,2150286
DataLogic,Data Scientist,Pune,1812487
DataLogic,Prompt Engineer,Bangalore,1983111
TechNova,Backend Engineer,Mumbai,1771739
AI-Flow,Backend Engineer,Hyderabad,1200474
AI-Flow,Backend Engineer,Mumbai,1820681
AI-Flow,Data Scientist,Hyderabad,2230982
TechNova,Full Stack Developer,Hyderabad,1214418
CloudScale,Prompt Engineer,Hyderabad,1442696
AI-Flow,Data Scientist,Bangalore,1880249
AI-Flow,Full Stack Developer,Hyderabad,2273519
AI-Flow,Full Stack Developer,Mumbai,1802653
CloudScale,Prompt Engineer,Pune,1177708
AI-Flow,Prompt Engineer,Pune,1616212
DataLogic,AI Engineer,Delhi,1436136
AI-Flow,AI Engineer,Hyderabad,1660089
CloudScale,Full Stack Developer,Bangalore,1051046
DataLogic,Data Scientist,Remote,1523167
DeepSolutions,Data Scientist,Mumbai,1154596
DeepSolutions,AI Engineer,Mumbai,1938989
DeepSolutions,Full Stack Developer,Remote,1281340
DeepSolutions,Data Scientist,Delhi,2269518
DataLogic,Data Scientist,Mumbai,1828421
TechNova,Full Stack Developer,Delhi,1274696
DeepSolutions,AI Engineer,Pune,2113158
CloudScale,Full Stack Developer,Pune,2332510
DataLogic,Full Stack Developer,Mumbai,2104629
AI-Flow,Prompt Engineer,Mumbai,695328
CloudScale,AI Engineer,Bangalore,685412
CloudScale,Prompt Engineer,Mumbai,2393264
DeepSolutions,Data Scientist,Bangalore,695420
DataLogic,Full Stack Developer,Delhi,2008693
AI-Flow,AI Engineer,Remote,1078683
DataLogic,Prompt Engineer,Bangalore,822973
DataLogic,Prompt Engineer,Bangalore,1022664
CloudScale,Backend Engineer,Bangalore,792627
DeepSolutions,AI Engineer,Mumbai,2338106
AI-Flow,Backend Engineer,Bangalore,1058227
CloudScale,Data Scientist,Pune,2068536
AI-Flow,Prompt Engineer,Pune,826256
DeepSolutions,Data Scientist,Pune,705176
CloudScale,Data Scientist,Pune,706122
AI-Flow,Data Scientist,Mumbai,1168848
TechNova,Prompt Engineer,Bangalore,1944988
DeepSolutions,Full Stack Developer,Bangalore,2214252
DataLogic,Backend Engineer,Bangalore,1242813
TechNova,Full Stack Developer,Bangalore,922578
DeepSolutions,AI Engineer,Delhi,1543790
DataLogic,Backend Engineer,Mumbai,873424
TechNova,Data Scientist,Delhi,2392795
DeepSolutions,Backend Engineer,Remote,1772510
DataLogic,AI Engineer,Remote,1744398
TechNova,Data Scientist,Remote,2222063
DataLogic,Full Stack Developer,Mumbai,1593217
AI-Flow,Full Stack Developer,Pune,2147351
TechNova,Full Stack Developer,Bangalore,1625999
DataLogic,AI Engineer,Remote,949235
AI-Flow,Backend Engineer,Bangalore,2393791
DeepSolutions,AI Engineer,Pune,2265646
DeepSolutions,AI Engineer,Remote,2089480
DataLogic,Backend Engineer,Hyderabad,986468
TechNova,Prompt Engineer,Delhi,1623475
TechNova,Full Stack Developer,Remote,1621155
TechNova,Data Scientist,Remote,1731423
AI-Flow,Backend Engineer,Hyderabad,2150596
DeepSolutions,AI Engineer,Pune,2015685
AI-Flow,Full Stack Developer,Mumbai,1252799
DataLogic,AI Engineer,Hyderabad,2397229
CloudScale,Prompt Engineer,Delhi,1064082
CloudScale,Full Stack Developer,Pune,1970192
TechNova,Prompt Engineer,Remote,2130941
DeepSolutions,Prompt Engineer,Bangalore,1206333
DeepSolutions,Prompt Engineer,Delhi,1572327
CloudScale,Backend Engineer,Bangalore,1600035
AI-Flow,Full Stack Developer,Delhi,688923
CloudScale,Full Stack Developer,Hyderabad,674207
DeepSolutions,AI Engineer,Mumbai,2104133
CloudScale,Prompt Engineer,Delhi,1052677
CloudScale,Data Scientist,Bangalore,2394457
DataLogic,Prompt Engineer,Hyderabad,1304104
AI-Flow,Prompt Engineer,Delhi,1852638
DataLogic,Full Stack Developer,Mumbai,2442145
CloudScale,Data Scientist,Mumbai,1144433
TechNova,Prompt Engineer,Delhi,1584966
CloudScale,AI Engineer,Mumbai,1450329
CloudScale,Prompt Engineer,Delhi,1010508
CloudScale,AI Engineer,Delhi,733829
CloudScale,Data Scientist,Hyderabad,1357467
DeepSolutions,AI Engineer,Remote,620482
TechNova,Data Scientist,Hyderabad,1168391
AI-Flow,Data Scientist,Mumbai,1042044
AI-Flow,AI Engineer,Hyderabad,2313831
DataLogic,Full Stack Developer,Delhi,1496272
TechNova,Full Stack Developer,Remote,2237541
DeepSolutions,Backend Engineer,Hyderabad,2499012
AI-Flow,Full Stack Developer,Bangalore,912510
DataLogic,Backend Engineer,Bangalore,2070589
CloudScale,AI Engineer,Delhi,2303438
DeepSolutions,Backend Engineer,Hyderabad,1339585
DeepSolutions,Data Scientist,Delhi,2045245
DeepSolutions,Full Stack Developer,Pune,744189
AI-Flow,Prompt Engineer,Hyderabad,2075322
AI-Flow,Backend Engineer,Pune,1940923
DataLogic,Data Scientist,Pune,1008155
DeepSolutions,Backend Engineer,Mumbai,1244522
AI-Flow,Prompt Engineer,Remote,1103136
CloudScale,Full Stack Developer,Pune,710242
TechNova,Prompt Engineer,Pune,981633
CloudScale,Full Stack Developer,Delhi,1768725
DataLogic,Full Stack Developer,Bangalore,838264
DeepSolutions,AI Engineer,Hyderabad,1844347
DeepSolutions,Prompt Engineer,Remote,1316184
TechNova,AI Engineer,Bangalore,2255771
AI-Flow,Full Stack Developer,Mumbai,1231731
TechNova,Backend Engineer,Pune,1375402
DeepSolutions,AI Engineer,Bangalore,1520948
AI-Flow,Prompt Engineer,Mumbai,1168981
AI-Flow,AI Engineer,Bangalore,676203
CloudScale,Backend Engineer,Mumbai,1946165
CloudScale,Full Stack Developer,Hyderabad,1854773
AI-Flow,Data Scientist,Hyderabad,1811489
DataLogic,Backend Engineer,Mumbai,2321711
DataLogic,AI Engineer,Bangalore,1592099
AI-Flow,Prompt Engineer,Mumbai,1044806
TechNova,Data Scientist,Remote,2432511
DataLogic,Prompt Engineer,Bangalore,637801
DeepSolutions,Full Stack Developer,Bangalore,851215
AI-Flow,Data Scientist,Hyderabad,1472776
AI-Flow,Data Scientist,Remote,2162571
DeepSolutions,Backend Engineer,Bangalore,1002088
TechNova,Full Stack Developer,Mumbai,1424572
AI-Flow,Prompt Engineer,Hyderabad,2196837
DataLogic,Prompt Engineer,Bangalore,1411285
DataLogic,Backend Engineer,Remote,2194422
DataLogic,Backend Engineer,Bangalore,915778
DeepSolutions,Backend Engineer,Delhi,1875012
CloudScale,AI Engineer,Remote,1262912
CloudScale,Prompt Engineer,Delhi,1257173
DeepSolutions,Prompt Engineer,Delhi,1377170
DataLogic,Backend Engineer,Hyderabad,1924563
TechNova,Backend Engineer,Pune,1166232
DataLogic,Data Scientist,Hyderabad,1614040
DeepSolutions,Data Scientist,Remote,944985
DataLogic,Prompt Engineer,Remote,1042854
CloudScale,Full Stack Developer,Mumbai,1232956
DataLogic,Full Stack Developer,Remote,1933959
DeepSolutions,Backend Engineer,Pune,747718
AI-Flow,Backend Engineer,Hyderabad,2195073
CloudScale,Full Stack Developer,Pune,1803653
DataLogic,Data Scientist,Mumbai,2196458
DeepSolutions,Full Stack Developer,Delhi,2400024
DataLogic,Full Stack Developer,Hyderabad,792146
CloudScale,Data Scientist,Hyderabad,2107533
CloudScale,Backend Engineer,Bangalore,2127900
CloudScale,Prompt Engineer,Remote,2285276
TechNova,Prompt Engineer,Pune,899376
AI-Flow,Full Stack Developer,Mumbai,2227298
DeepSolutions,AI Engineer,Bangalore,1082330
AI-Flow,Prompt Engineer,Pune,1610155
DeepSolutions,Backend Engineer,Pune,2054734
CloudScale,Prompt Engineer,Delhi,2060082
AI-Flow,Data Scientist,Mumbai,1668883
TechNova,Backend Engineer,Pune,1575356
CloudScale,Data Scientist,Pune,1434466
CloudScale,Backend Engineer,Pune,966977
DeepSolutions,Backend Engineer,Pune,2116888
CloudScale,Backend Engineer,Pune,624830
DeepSolutions,AI Engineer,Bangalore,865719
DataLogic,Data Scientist,Remote,2341028
DeepSolutions,Data Scientist,Bangalore,1830047
DeepSolutions,Backend Engineer,Delhi,1655194
DataLogic,Backend Engineer,Bangalore,1342191
AI-Flow,Prompt Engineer,Delhi,685673
DeepSolutions,AI Engineer,Pune,1204751
DataLogic,AI Engineer,Pune,794600
CloudScale,Full Stack Developer,Hyderabad,1123675
TechNova,Prompt Engineer,Bangalore,2249611
TechNova,Prompt Engineer,Pune,1447832
DataLogic,Full Stack Developer,Hyderabad,1997082
DeepSolutions,Data Scientist,Hyderabad,1409367
DataLogic,Backend Engineer,Delhi,1069672
DataLogic,Full Stack Developer,Pune,1149795
TechNova,AI Engineer,Remote,1111661
TechNova,Data Scientist,Delhi,2024141
DeepSolutions,Backend Engineer,Remote,2196076
DeepSolutions,Prompt Engineer,Pune,2235052
CloudScale,Prompt Engineer,Delhi,1673955
DeepSolutions,AI Engineer,Hyderabad,2331688
DeepSolutions,AI Engineer,Mumbai,1471959
DeepSolutions,Prompt Engineer,Bangalore,2014500
DeepSolutions,Backend Engineer,Hyderabad,657708
DataLogic,Prompt Engineer,Hyderabad,2043845
DeepSolutions,Prompt Engineer,Delhi,1693971
DataLogic,Full Stack Developer,Remote,2280170
AI-Flow,AI Engineer,Pune,1120102
DataLogic,Data Scientist,Hyderabad,1730876
DeepSolutions,Prompt Engineer,Bangalore,880969
CloudScale,Full Stack Developer,Pune,1681241
TechNova,Prompt Engineer,Remote,642924
CloudScale,AI Engineer,Bangalore,988377
TechNova,Backend Engineer,Pune,816923
TechNova,AI Engineer,Pune,2342107
TechNova,Prompt Engineer,Delhi,647575
AI-Flow,Prompt Engineer,Delhi,1239411
TechNova,AI Engineer,Pune,935765
CloudScale,Full Stack Developer,Bangalore,1964210
DataLogic,Data Scientist,Bangalore,1750307
AI-Flow,Data Scientist,Remote,1049980
DataLogic,AI Engineer,Delhi,1720197
CloudScale,Full Stack Developer,Bangalore,1557598
TechNova,Data Scientist,Bangalore,1196920
DataLogic,Backend Engineer,Bangalore,661890
CloudScale,Prompt Engineer,Hyderabad,2066563
CloudScale,AI Engineer,Pune,659021
DataLogic,Full Stack Developer,Remote,1461328
TechNova,Backend Engineer,Hyderabad,1061715
DeepSolutions,Data Scientist,Remote,1845732
CloudScale,Full Stack Developer,Pune,1829804
AI-Flow,Backend Engineer,Hyderabad,1400049
DeepSolutions,Backend Engineer,Mumbai,1607047
DeepSolutions,AI Engineer,Remote,1997535
CloudScale,Prompt Engineer,Mumbai,797385
TechNova,Backend Engineer,Pune,2341968
DeepSolutions,Prompt Engineer,Bangalore,2394048
TechNova,Prompt Engineer,Hyderabad,909701
TechNova,Data Scientist,Delhi,2350589
AI-Flow,Backend Engineer,Mumbai,2427303
TechNova,Prompt Engineer,Hyderabad,1274154
CloudScale,Backend Engineer,Remote,872921
DeepSolutions,Full Stack Developer,Pune,2026124
DataLogic,Data Scientist,Hyderabad,1378931
DeepSolutions,Backend Engineer,Mumbai,1623902
DeepSolutions,Prompt Engineer,Pune,2055253
CloudScale,Data Scientist,Pune,694788
CloudScale,AI Engineer,Pune,785180
TechNova,Data Scientist,Pune,916564
DataLogic,Backend Engineer,Bangalore,1439451
AI-Flow,Backend Engineer,Hyderabad,2051077
DataLogic,Full Stack Developer,Hyderabad,1947944
TechNova,Backend Engineer,Pune,2224918
DeepSolutions,AI Engineer,Delhi,1785997
DeepSolutions,Prompt Engineer,Pune,2361041
AI-Flow,Full Stack Developer,Delhi,1552189
DeepSolutions,Data Scientist,Delhi,1847214
AI-Flow,Backend Engineer,Delhi,1968376
DataLogic,Prompt Engineer,Hyderabad,1495620
CloudScale,Prompt Engineer,Bangalore,1632038
TechNova,Prompt Engineer,Remote,1891438
DeepSolutions,Backend Engineer,Bangalore,1199543
DeepSolutions,Full Stack Developer,Mumbai,690038
DeepSolutions,Prompt Engineer,Pune,2167919
TechNova,Data Scientist,Pune,1937059
CloudScale,AI Engineer,Mumbai,1909379
DataLogic,Backend Engineer,Mumbai,2289640
DeepSolutions,AI Engineer,Remote,1211243
TechNova,Data Scientist,Delhi,2491654
CloudScale,Full Stack Developer,Remote,1082069
DeepSolutions,Full Stack Developer,Bangalore,1944476
AI-Flow,Backend Engineer,Delhi,2306258
AI-Flow,Backend Engineer,Mumbai,1433298
TechNova,Prompt Engineer,Delhi,810528
CloudScale,AI Engineer,Delhi,1939033
TechNova,AI Engineer,Hyderabad,2290675
DataLogic,Backend Engineer,Mumbai,2218027
TechNova,Full Stack Developer,Hyderabad,772902
DataLogic,AI Engineer,Hyderabad,1638737
DeepSolutions,AI Engineer,Pune,1492089
DeepSolutions,Data Scientist,Bangalore,2380468
DeepSolutions,Prompt Engineer,Remote,2265384
AI-Flow,Data Scientist,Mumbai,1486649
AI-Flow,Backend Engineer,Bangalore,2238105
CloudScale,AI Engineer,Remote,1500138
TechNova,AI Engineer,Delhi,999317
TechNova,Backend Engineer,Bangalore,1743236
DeepSolutions,Data Scientist,Mumbai,631501
AI-Flow,Backend Engineer,Mumbai,1083070
DataLogic,Data Scientist,Mumbai,1339607
CloudScale,Data Scientist,Delhi,1364176
DataLogic,Data Scientist,Delhi,2062739
TechNova,Full Stack Developer,Delhi,2103084
TechNova,Full Stack Developer,Delhi,1520665
AI-Flow,AI Engineer,Delhi,1815193
DataLogic,Full Stack Developer,Hyderabad,1557924
CloudScale,Full Stack Developer,Remote,650440
CloudScale,AI Engineer,Remote,1069370
AI-Flow,Backend Engineer,Bangalore,1741419
CloudScale,Data Scientist,Pune,985370
TechNova,Data Scientist,Remote,993933
DeepSolutions,Full Stack Developer,Delhi,850194
DeepSolutions,Data Scientist,Hyderabad,738398
DataLogic,Data Scientist,Bangalore,1704348
TechNova,Full Stack Developer,Mumbai,2408187
TechNova,Backend Engineer,Delhi,839955
DeepSolutions,Data Scientist,Pune,688557
CloudScale,AI Engineer,Delhi,1119376
DataLogic,AI Engineer,Delhi,1842876
DeepSolutions,Full Stack Developer,Pune,767416
DeepSolutions,Full Stack Developer,Delhi,743518
CloudScale,Prompt Engineer,Pune,2247414
DataLogic,Backend Engineer,Mumbai,2283351
CloudScale,Data Scientist,Hyderabad,2387813
DeepSolutions,AI Engineer,Hyderabad,1860784
DeepSolutions,Data Scientist,Mumbai,1370056
AI-Flow,Prompt Engineer,Pune,1332080
TechNova,Prompt Engineer,Delhi,782451
DataLogic,Full Stack Developer,Pune,912590
CloudScale,Data Scientist,Hyderabad,1022240
AI-Flow,Prompt Engineer,Bangalore,1934121
DeepSolutions,Prompt Engineer,Pune,1625894
DataLogic,Prompt Engineer,Remote,1158035
AI-Flow,Full Stack Developer,Delhi,618595
DeepSolutions,Prompt Engineer,Hyderabad,1793500
DeepSolutions,Data Scientist,Mumbai,961541
DataLogic,AI Engineer,Hyderabad,1527478
TechNova,Backend Engineer,Mumbai,1629110
TechNova,Full Stack Developer,Hyderabad,1812536
AI-Flow,Backend Engineer,Remote,1759617
DeepSolutions,Full Stack Developer,Mumbai,2402179
TechNova,Prompt Engineer,Pune,2137978
CloudScale,Prompt Engineer,Hyderabad,1603273
DeepSolutions,Full Stack Developer,Remote,842919
DeepSolutions,Full Stack Developer,Remote,709326
DataLogic,Full Stack Developer,Remote,2147941
CloudScale,Prompt Engineer,Hyderabad,2101753
CloudScale,Prompt Engineer,Pune,649395
DeepSolutions,Full Stack Developer,Delhi,2105169
AI-Flow,Backend Engineer,Remote,1059372
DataLogic,Prompt Engineer,Delhi,2106168
CloudScale,Data Scientist,Mumbai,2473364
AI-Flow,AI Engineer,Mumbai,1001636
DeepSolutions,Full Stack Developer,Bangalore,1945157
DeepSolutions,Data Scientist,Delhi,636027
AI-Flow,AI Engineer,Hyderabad,2099029
DeepSolutions,Prompt Engineer,Pune,1431094
TechNova,Full Stack Developer,Remote,969526
DeepSolutions,Prompt Engineer,Pune,674872
TechNova,Full Stack Developer,Mumbai,2489594
DataLogic,Backend Engineer,Delhi,1817788
TechNova,AI Engineer,Bangalore,1780298
DeepSolutions,Full Stack Developer,Delhi,1236568
CloudScale,Backend Engineer,Remote,2274592
AI-Flow,Prompt Engineer,Mumbai,2249557
TechNova,AI Engineer,Delhi,1365121
AI-Flow,AI Engineer,Hyderabad,1479346
TechNova,Prompt Engineer,Delhi,1486316
AI-Flow,Backend Engineer,Pune,945842
DataLogic,Backend Engineer,Hyderabad,1916643
AI-Flow,Prompt Engineer,Bangalore,827246
CloudScale,Data Scientist,Bangalore,2082717
CloudScale,Prompt Engineer,Mumbai,2373969
DeepSolutions,Full Stack Developer,Hyderabad,953871
AI-Flow,Prompt Engineer,Delhi,1444367
AI-Flow,Full Stack Developer,Hyderabad,1754939
CloudScale,Prompt Engineer,Remote,809767
TechNova,Backend Engineer,Pune,1090989
TechNova,Full Stack Developer,Remote,1644655
DeepSolutions,AI Engineer,Hyderabad,1476676
TechNova,Data Scientist,Pune,1952487
DeepSolutions,Full Stack Developer,Delhi,1092397
DataLogic,Data Scientist,Remote,2020670
TechNova,Prompt Engineer,Pune,893749
DeepSolutions,Backend Engineer,Mumbai,1400626
TechNova,Backend Engineer,Mumbai,600276
AI-Flow,Full Stack Developer,Bangalore,1552796
AI-Flow,Backend Engineer,Mumbai,1275348
DeepSolutions,AI Engineer,Delhi,1121262
AI-Flow,Full Stack Developer,Bangalore,928658
DataLogic,Full Stack Developer,Remote,1990882
CloudScale,Data Scientist,Delhi,1777043
DataLogic,Full Stack Developer,Remote,914615
AI-Flow,Full Stack Developer,Remote,2065669
DataLogic,AI Engineer,Delhi,1276194
AI-Flow,AI Engineer,Delhi,704291
DeepSolutions,AI Engineer,Delhi,1148746
DataLogic,Prompt Engineer,Remote,1462120
DataLogic,Backend Engineer,Mumbai,1089124
CloudScale,AI Engineer,Remote,1838354
DeepSolutions,Full Stack Developer,Delhi,2275885
TechNova,AI Engineer,Remote,1274597
DeepSolutions,AI Engineer,Pune,1476075
DeepSolutions,Backend Engineer,Remote,2028575
DeepSolutions,Prompt Engineer,Pune,1942591
DeepSolutions,Prompt Engineer,Remote,1857415
DeepSolutions,Data Scientist,Delhi,1590918
DataLogic,Data Scientist,Delhi,908979
AI-Flow,Prompt Engineer,Bangalore,1548177
CloudScale,AI Engineer,Hyderabad,612834
CloudScale,Backend Engineer,Pune,1530988
TechNova,Backend Engineer,Pune,2428370
DataLogic,Data Scientist,Remote,2350908
CloudScale,Data Scientist,Remote,1939943
DeepSolutions,Data Scientist,Remote,1917673
DeepSolutions,Full Stack Developer,Pune,1856735
